,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1422,"High Park, The Junction South",43.6616083,-79.46476329999999,Shoxs,43.665352769160776,-79.46356279142312,Bar
1423,Westmount,43.696319,-79.53224240000002,Starbucks,43.696338,-79.53339799999999,Coffee Shop
1424,Westmount,43.696319,-79.53224240000002,Mayflower Chinese Food,43.692753156665106,-79.53156594082111,Chinese Restaurant
1425,Westmount,43.696319,-79.53224240000002,Pizza Hut,43.69643127748791,-79.53323325309889,Pizza Place
1426,Westmount,43.696319,-79.53224240000002,Subway,43.69292687319965,-79.5314711469564,Sandwich Place
1427,Westmount,43.696319,-79.53224240000002,Dixon & Royal York,43.70001307201072,-79.53440797155301,Intersection
1428,Westmount,43.696319,-79.53224240000002,Dollarama,43.691945000000004,-79.531593,Discount Store
1429,"Wexford, Maryvale",43.7500715,-79.2958491,Crown Pastries,43.746097999999996,-79.293142,Bakery
1430,"Wexford, Maryvale",43.7500715,-79.2958491,Subway,43.74626725195952,-79.29319313129919,Sandwich Place
1431,"Wexford, Maryvale",43.7500715,-79.2958491,Lebanese bakery,43.74670137305754,-79.29289639281615,Middle Eastern Restaurant
1432,"Wexford, Maryvale",43.7500715,-79.2958491,Frank's Smoke Shop,43.74589,-79.29494,Smoke Shop
1433,"Wexford, Maryvale",43.7500715,-79.2958491,Scarborough Garage Door Repair,43.751288204040634,-79.30150777101517,Auto Garage
1434,"Wexford, Maryvale",43.7500715,-79.2958491,Puffin Gear,43.75094720492972,-79.29004669189453,Accessories Store
1435,"Willowdale, Willowdale West",43.7827364,-79.4422593,Tov-Li,43.78421369713337,-79.44609771646198,Pizza Place
1436,"Willowdale, Willowdale West",43.7827364,-79.4422593,Shoppers Drug Mart,43.784847,-79.446028,Pharmacy
1437,"Willowdale, Willowdale West",43.7827364,-79.4422593,Tim Hortons,43.7809395,-79.4442308,Coffee Shop
1438,"Willowdale, Willowdale West",43.7827364,-79.4422593,Price Chopper,43.783237418498096,-79.44633923214606,Grocery Store
1439,"Willowdale, Willowdale West",43.7827364,-79.4422593,Hartman's,43.78431215202778,-79.44621271750725,Butcher
1440,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Barreworks,43.71407030751952,-79.40010911522094,Yoga Studio
1441,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Nailsense,43.71746731916718,-79.40065341489495,Spa
1442,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Civello Salon,43.715110934974525,-79.40030409940266,Salon / Barbershop
1443,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Sushi Shop,43.713861,-79.400093,Restaurant
1444,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
1445,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
1446,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
1447,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
1448,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Starbucks,43.71559,-79.40045,Coffee Shop
1449,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,A&W,43.715149,-79.39994399999999,Fast Food Restaurant
1450,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Sporting Life,43.71627717160474,-79.40024796918705,Sporting Goods Shop
1451,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Tim Hortons,43.71489400011397,-79.3997758626938,Coffee Shop
1452,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,GAP,43.71544977487359,-79.40008916661074,Clothing Store
1453,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Second Cup,43.714583000256965,-79.40011973797179,Café
1454,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,St. Clements - Yonge Parkette,43.712061795478746,-79.40425523454469,Park
1455,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Milkcow,43.71590694517564,-79.40012454986572,Ice Cream Shop
1456,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Degrees Kitchen Store,43.71430705492837,-79.3998816417247,Furniture / Home Store
1457,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,The Bagel House,43.714003999999996,-79.399953,Bagel Shop
1458,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Ezra's Pound,43.675152833230285,-79.40585846415303,Café
1459,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1460,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Fet Zun,43.675146999999996,-79.406346,Middle Eastern Restaurant
1461,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1462,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
1463,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40661999999999,Burger Joint
1464,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Big Crow,43.67589607649128,-79.40368028354095,BBQ Joint
1465,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Creeds Coffee Bar,43.674100208558855,-79.41083780404273,Coffee Shop
1466,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1467,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1468,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040044,Pub
1469,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Haute Coffee,43.67581790212793,-79.40279309076072,Café
1470,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1471,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,LCBO,43.67534443172657,-79.40532725232431,Liquor Store
1472,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.67507058896201,-79.40687736441805,Sandwich Place
1473,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1474,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1475,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302756,Coffee Shop
1476,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Subway,43.67565048051127,-79.41025463558195,Sandwich Place
1477,"Parkdale, Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,43.645485430697185,-79.4587469100952,Dog Run
1478,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
1479,"Parkdale, Roncesvalles",43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
1480,"Parkdale, Roncesvalles",43.6489597,-79.456325,La Cubana,43.65091223991818,-79.4509093698227,Cuban Restaurant
1481,"Parkdale, Roncesvalles",43.6489597,-79.456325,Inter Steer,43.6497963100581,-79.45030983497107,Eastern European Restaurant
1482,"Parkdale, Roncesvalles",43.6489597,-79.456325,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
1483,"Parkdale, Roncesvalles",43.6489597,-79.456325,Domani Restaurant & Wine Bar,43.649235,-79.45022900000001,Italian Restaurant
1484,"Parkdale, Roncesvalles",43.6489597,-79.456325,Cider House,43.65068788125521,-79.45068513648656,Restaurant
1485,"Parkdale, Roncesvalles",43.6489597,-79.456325,Likely General,43.65062189632695,-79.45063525580188,Gift Shop
1486,"Parkdale, Roncesvalles",43.6489597,-79.456325,Scout,43.650970431954775,-79.45086621885267,Gift Shop
1487,"Parkdale, Roncesvalles",43.6489597,-79.456325,Aris Grill,43.65009143382369,-79.45039643854467,Breakfast Spot
1488,"Parkdale, Roncesvalles",43.6489597,-79.456325,A Good Read,43.64947021007538,-79.450339,Bookstore
1489,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
1490,"Parkdale, Roncesvalles",43.6489597,-79.456325,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
1491,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Hilton Garden Inn,43.63851877906646,-79.61872101399192,Hotel
1492,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Quesada Mexican Grill,43.63691569975328,-79.62058021407259,Burrito Place
1493,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Tim Hortons,43.63598629999999,-79.61682890000002,Coffee Shop
1494,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Mary Brown's Famous Chicken,43.63683566544911,-79.62057539641114,Fried Chicken Joint
1495,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Courtyard Mississauga-Airport Corporate Centre West,43.6414347,-79.6155997,Hotel
1496,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Subway,43.636872614020646,-79.62087851927869,Sandwich Place
1497,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Great North American Grill,43.638429487517215,-79.61875587791347,American Restaurant
1498,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Starbucks,43.636959999999995,-79.62103,Coffee Shop
1499,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush Middle Eastern Cuisine,43.636848,-79.62077,Middle Eastern Restaurant
1500,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush,43.63676913761602,-79.62083985121491,Mediterranean Restaurant
1501,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Canadian Tire Gas+,43.63686291037881,-79.6210213928451,Gas Station
1502,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Dixie & Eglinton,43.63602625710443,-79.62109760252298,Intersection
1503,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,LA Fitness,43.637794,-79.621765,Gym
1504,"Kingsview Village, St. Phillips, Martin Grove Gardens, Richview Gardens",43.6889054,-79.55472440000001,Subway,43.692935717786156,-79.55735091937309,Sandwich Place
1505,"Kingsview Village, St. Phillips, Martin Grove Gardens, Richview Gardens",43.6889054,-79.55472440000001,Wincott Park,43.689301026137315,-79.55180191329336,Park
1506,"Kingsview Village, St. Phillips, Martin Grove Gardens, Richview Gardens",43.6889054,-79.55472440000001,TTC Bus 45 Kipling,43.690907306230535,-79.55706596374513,Bus Line
1507,"Kingsview Village, St. Phillips, Martin Grove Gardens, Richview Gardens",43.6889054,-79.55472440000001,Ital Pizza,43.69013634101567,-79.55997904562093,Pizza Place
1508,Agincourt,43.7942003,-79.26202940000002,Panagio's Breakfast & Lunch,43.79237001092506,-79.26020325805978,Breakfast Spot
1509,Agincourt,43.7942003,-79.26202940000002,El Pulgarcito,43.79264769528388,-79.25920775335268,Latin American Restaurant
1510,Agincourt,43.7942003,-79.26202940000002,Twilight,43.791999483291015,-79.25858447143591,Lounge
1511,Agincourt,43.7942003,-79.26202940000002,Mark's,43.79117886550581,-79.25971427359902,Clothing Store
1512,Agincourt,43.7942003,-79.26202940000002,Commander Arena,43.794867324063404,-79.26798888527924,Skating Rink
1513,Davisville,43.7043244,-79.3887901,Jules Cafe Patisserie,43.70413799694303,-79.38841260442167,Dessert Shop
1514,Davisville,43.7043244,-79.3887901,Thobors Boulangerie Patisserie Café,43.70451387745327,-79.38861602551758,Café
1515,Davisville,43.7043244,-79.3887901,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
1516,Davisville,43.7043244,-79.3887901,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
1517,Davisville,43.7043244,-79.3887901,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
1518,Davisville,43.7043244,-79.3887901,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
1519,Davisville,43.7043244,-79.3887901,Starbucks,43.705923,-79.389548,Coffee Shop
1520,Davisville,43.7043244,-79.3887901,June Rowlands Park,43.70051698238235,-79.38918866607341,Park
1521,Davisville,43.7043244,-79.3887901,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
1522,Davisville,43.7043244,-79.3887901,Florentia Ristorante,43.703594,-79.3879846,Italian Restaurant
1523,Davisville,43.7043244,-79.3887901,Positano,43.704558,-79.38863854,Italian Restaurant
1524,Davisville,43.7043244,-79.3887901,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
1525,Davisville,43.7043244,-79.3887901,Thai Spicy House,43.70196161628451,-79.3875129672506,Thai Restaurant
1526,Davisville,43.7043244,-79.3887901,Bread and Butter,43.701582482274226,-79.38735878693541,Sandwich Place
1527,Davisville,43.7043244,-79.3887901,GoodLife Fitness Toronto Mount Pleasant and Davisville,43.700802,-79.38641700000001,Gym
1528,Davisville,43.7043244,-79.3887901,Crossfit Metric,43.70747956557104,-79.38985687683694,Gym
1529,Davisville,43.7043244,-79.3887901,Granite Brewery,43.70799119535042,-79.38994275728216,Brewery
1530,Davisville,43.7043244,-79.3887901,Hokkaido Sushi,43.70808171836456,-79.38999467246003,Sushi Restaurant
1531,Davisville,43.7043244,-79.3887901,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
1532,Davisville,43.7043244,-79.3887901,Hazel's Diner,43.70210267511543,-79.3876176468172,Diner
1533,Davisville,43.7043244,-79.3887901,souvlaki express,43.7073779465289,-79.38984793934695,Greek Restaurant
1534,Davisville,43.7043244,-79.3887901,Second Cup,43.70434400138051,-79.38865888961692,Coffee Shop
1535,Davisville,43.7043244,-79.3887901,Petro-Canada,43.70226903889355,-79.38795536756516,Gas Station
1536,Davisville,43.7043244,-79.3887901,Apple Tree Farmer's Market,43.700326139031326,-79.38976045544334,Farmers Market
1537,Davisville,43.7043244,-79.3887901,Starving Artist,43.701538,-79.38724,Restaurant
1538,Davisville,43.7043244,-79.3887901,Marcheleo's Gourmet Marketplace,43.70804065392919,-79.39219480282117,Gourmet Shop
1539,Davisville,43.7043244,-79.3887901,Subway,43.701763374009964,-79.38780495416756,Sandwich Place
1540,Davisville,43.7043244,-79.3887901,Pizza Pizza,43.70613821755869,-79.38929246805057,Pizza Place
1541,Davisville,43.7043244,-79.3887901,Meow Cat Cafe,43.702927,-79.38819000000001,Café
1542,Davisville,43.7043244,-79.3887901,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
1543,Davisville,43.7043244,-79.3887901,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
1544,Davisville,43.7043244,-79.3887901,Kidnasium,43.7069388859728,-79.38952954093091,Indoor Play Area
1545,Davisville,43.7043244,-79.3887901,Pizzaiolo,43.70730077620926,-79.3898296216326,Pizza Place
1546,"University of Toronto, Harbord",43.6626956,-79.4000493,Yasu,43.662837196506345,-79.40321739973975,Japanese Restaurant
1547,"University of Toronto, Harbord",43.6626956,-79.4000493,Rasa,43.66275675127545,-79.40398803188656,Restaurant
1548,"University of Toronto, Harbord",43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1549,"University of Toronto, Harbord",43.6626956,-79.4000493,Piano Piano,43.66294872979361,-79.40289804116938,Italian Restaurant
1550,"University of Toronto, Harbord",43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.4047032467583,Beer Bar
1551,"University of Toronto, Harbord",43.6626956,-79.4000493,Almond Butterfly,43.66283554072086,-79.40336494731254,Bakery
1552,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
1553,"University of Toronto, Harbord",43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1554,"University of Toronto, Harbord",43.6626956,-79.4000493,Sivananda Yoga Centre,43.6627536,-79.40295079999999,Yoga Studio
1555,"University of Toronto, Harbord",43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1556,"University of Toronto, Harbord",43.6626956,-79.4000493,Cafe Cancan,43.66273548658887,-79.40344738555669,French Restaurant
1557,"University of Toronto, Harbord",43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
1558,"University of Toronto, Harbord",43.6626956,-79.4000493,Bakka Phoenix Books,43.66295863379615,-79.402601490792,Bookstore
1559,"University of Toronto, Harbord",43.6626956,-79.4000493,Innis Cafe,43.665401003815745,-79.39971478706231,Café
1560,"University of Toronto, Harbord",43.6626956,-79.4000493,FLOCK Rotisserie + Greens,43.66263716795857,-79.40379817201129,Comfort Food Restaurant
1561,"University of Toronto, Harbord",43.6626956,-79.4000493,Coach House Printing,43.666319640012844,-79.40027745050321,Bookstore
1562,"University of Toronto, Harbord",43.6626956,-79.4000493,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
1563,"University of Toronto, Harbord",43.6626956,-79.4000493,Gyubee,43.667088249976004,-79.4005710246546,Japanese Restaurant
